treatmentId	1980_CH1	1982_MSW1	1991_CH3	1993_MSW2	1994_Koopman	2005_MSW3	2019_HMW	2022_BatNames	2022_MDD	2022_IUCN	2023_BatNames	2023_MDD	2025_MDD_2_0	2025_batnames_1_7	2025_MDD_2_2
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L566.tsv	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia	Lonchophylla hesperia
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L567.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lonchophylla inexpectata	Lonchophylla inexpectata	Lonchophylla inexpectata	N/A	Lonchophylla inexpectata	Lonchophylla inexpectata	Lonchophylla inexpectata	Lonchophylla inexpectata	Lonchophylla inexpectata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L568.tsv	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax	Lonchophylla mordax
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L569.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi	Lonchophylla orcesi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L570.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina	Lonchophylla orienticollina
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L571.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii	Lonchophylla peracchii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L572.tsv	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta	Lonchophylla robusta
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L573.tsv	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita	Lonchorhina aurita
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L574.tsv	N/A	N/A	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandez	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi	Lonchorhina fernandezi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L575.tsv	N/A	N/A	N/A	N/A	N/A	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata	Lonchorhina inusitata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L576.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lonchorhina mankomara	Lonchorhina mankomara	Lonchorhina mankomara	N/A	Lonchorhina mankomara	Lonchorhina mankomara	Lonchorhina mankomara	Lonchorhina mankomara	Lonchorhina mankomara
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L577.tsv	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei	Lonchorhina marinkellei
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L578.tsv	Lonchorhina orinocoensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis	Lonchorhina orinocensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L579.tsv	Tonatia brasiliense	Tonatia brasiliense	Tonatia brasiliense	Tonatia brasiliense	Tonatia brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense	Lophostoma brasiliense
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L580.tsv	Tonatia venezuelae	Tonatia brasiliense [synonym of]	Tonatia venezuelae	Lophostoma brasiliense [synonym of]	N/A	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	N/A	Lophostoma brasiliense brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	 	Lophostoma brasiliense [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L581.tsv	Tonatia minuta	Tonatia brasiliense [synonym of]	Tonatia minuta	Lophostoma brasiliense [synonym of]	N/A	N/A	Lophostoma brasiliense minuta	Lophostoma brasiliense brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	N/A	Lophostoma brasiliense brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	 	Lophostoma brasiliense [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L582.tsv	Tonatia carrikeri	Tonatia carrikeri	Tonatia carrikeri	Tonatia carrikeri	Tonatia carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri	Lophostoma carrikeri
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L583.tsv	Tonatia evotis	Tonatia evotis	Tonatia evotis	Tonatia evotis	Tonatia evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evotis	Lophostoma evote	Lophostoma evote	Lophostoma evote
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L584.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae	Lophostoma kalkoae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L585.tsv	N/A	Tonatia brasiliense [synonym of]	N/A	Tonatia brasiliense [synonym of]	N/A	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	Lophostoma brasiliense brasiliense [synonym of]	Lophostoma brasiliense [synonym of]	N/A	Lophostoma nicaraguae	Lophostoma nicaraguae	Lophostoma nicaraguae	Lophostoma nicaraguae	Lophostoma nicaraguae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L586.tsv	N/A	Lonchorhina aurita [synonym of]	N/A	Tonatia silvicola [synonym of] and Mops condylurus [synonym of]	Tonatia silvicola occidentalis	Lophostoma silvicolum occidentalis	Lophostoma occidentale	Lophostoma occidentale	Lophostoma occidentale	Lophostoma occidentalis	Lophostoma occidentale	Lophostoma occidentale	Lophostoma occidentale	Lophostoma occidentale	Lophostoma occidentale
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L587.tsv	N/A	Tonatia schulzi	Tonatia schulzi	Tonatia schulzi	Tonatia schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi	Lophostoma schulzi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L588.tsv	Tonatia sylvicola	Tonatia silvicola	Tonatia silvicola	Tonatia silvicola	Tonatia silvicola	Lophostoma silvicolum	Lophostoma silvicola	Lophostoma silvicolum	Lophostoma silvicola	Lophostoma silvicolum	Lophostoma silvicolum	Lophostoma silvicola	Lophostoma silvicola	Lophostoma silvicola	Lophostoma silvicola
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L589.tsv	Megaderma lyra	Megaderma lyra	Megaderma lyra	Megaderma lyra	Megaderma lyra	Megaderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra	Lyroderma lyra
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L590.tsv	N/A	N/A	N/A	N/A	Lyroderma lyra sinensis	Lyroderma lyra sinensis	Lyroderma lyra sinense	Lyroderma lyra sinense	Lyroderma lyra [synonym of]	N/A	Lyroderma lyra sinense	Lyroderma lyra [synonym of]	Lyroderma lyra [synonym of]	Lyroderma sinense	Lyroderma sinense
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L591.tsv	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas	Macroderma gigas
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L592.tsv	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus	Macroglossus minimus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L593.tsv	Macroglossus fructivorus	Macroglossus fructivorus	Macroglossus fructivorus	Macroglossus minimus [synonym of]	N/A	Macroglossus minimus lagochilus [synonym of]	N/A	Macroglossus minimus lagochilus [synonym of]	Macroglossus minimus [synonym of]	N/A	Macroglossus minimus lagochilus [synonym of]	Macroglossus minimus [synonym of]	Macroglossus minimus [synonym of]	 	Macroglossus minimus lagochilus [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L594.tsv	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus	Macroglossus sobrinus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L595.tsv	Hipposideros commersoni	Hipposideros commersoni	Hipposideros commersoni	Hipposideros commersoni	Hipposideros commersoni	Hipposideros commersoni	Macronycteris commersonii	Macronycteris commersonii	Macronycteris commersonii	Macronycteris commersoni	Macronycteris commersonii	Macronycteris commersonii	Macronycteris commersonii	Macronycteris commersonii	Macronycteris commersonii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L596.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Macronycteris cryptovalorona	Macronycteris cryptovalorona	Macronycteris cryptovalorona	N/A	Macronycteris cryptovalorona	Macronycteris cryptovalorona	Macronycteris cryptovalorona	Macronycteris cryptovalorona	Macronycteris cryptovalorona
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L597.tsv	N/A	N/A	N/A	Hipposideros commersoni [synonym of]	Hipposideros commersoni gigas	Hipposideros gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas	Macronycteris gigas
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L598.tsv	N/A	N/A	N/A	Hipposideros commersoni [synonym of]	Hipposideros commersoni thomensis	Hipposideros thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis	Macronycteris thomensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L599.tsv	N/A	N/A	N/A	N/A	N/A	Hipposideros vittatus	Macronycteris vittatus	Macronycteris vittatus	Macronycteris vittatus	Macronycteris vittatus	Macronycteris vittata	Macronycteris vittata	Macronycteris vittata	Macronycteris vittata	Macronycteris vittata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L600.tsv	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum	Macrophyllum macrophyllum
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L601.tsv	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus	Macrotus californicus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L602.tsv	Macrotus waterhousei	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii	Macrotus waterhousii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L603.tsv	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma	Megaderma spasma
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L604.tsv	N/A	N/A	N/A	Megaerops wetmorei [synonym of]	N/A	Megaerops wetmorei	Megaerops albicollis	Megaerops albicollis	Megaerops albicollis	N/A	Megaerops albicollis	Megaerops albicollis	Megaerops albicollis	Megaerops albicollis	Megaerops albicollis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L605.tsv	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus	Megaerops ecaudatus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L606.tsv	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi	Megaerops kusnotoi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L607.tsv	N/A	N/A	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae	Megaerops niphanae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L608.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi	Megaloglossus azagnyi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L609.tsv	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni	Megaloglossus woermanni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L610.tsv	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops	Melonycteris melanops
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L611.tsv	Ectophylla macconnelli	Ectophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli	Mesophylla macconnelli
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L612.tsv	Tadarida norfolkensis	Mormopterus norfolkensis	Mormopterus norfolkensis	Mormopterus norfolkensis	Mormopterus norfolkensis	Mormopterus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis	Micronomus norfolkensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L613.tsv	N/A	N/A	N/A	N/A	N/A	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti	Micronycteris brosseti
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L614.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri	Micronycteris buriri
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L615.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae	Micronycteris giovanniae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L616.tsv	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta	Micronycteris hirsuta
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L617.tsv	N/A	N/A	N/A	N/A	N/A	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses	Micronycteris matses
